id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
255858,NIG-2018-3-2332-32,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,12,"""Agence France Presse,2018-05-01,Dozens killed in NE Nigeria suicide blasts"";""Agence France Presse,2018-05-01,More than 60 killed in northeast Nigeria suicide blasts: residents"";""Agence France Presse,2018-05-01,More than 60 killed in NE Nigeria suicide blasts"";""All Africa,2018-05-02,Death Toll Rises in Adamawa Mosque Explosion"";""All Africa,2018-05-02,How 2 Male Suicide Bombers Killed Many in Mubi Mosque Attacks - Police  
CR  Daily Trust"";""Nigeria Watch,2018-05-01,[highlight color=11]Boko[/highlight] [highlight color=11]Haram[/highlight] Suicide Bombers, Adamawa"";""Crisis Watch,2018-05-31,May 2018 Nigeria"";""Agence France Presse,2018-05-02,86 killed in NE Nigeria suicide blasts: gravediggers"";""Agence France Presse,2018-05-02,86 killed in NE Nigeria suicide blasts: gravediggers"";""Africa Research Bulletin,2018-06-14,Africa Research Bulletin: Volume 55 Number 5, May 1st–31th 2018"";""Agence France Presse,2018-06-17,Suicide blasts in NE Nigeria kill at least 31"";""GICS Conflict Studies,2018-08-04,Strategic Thinking Behind Ongoing Insurgent Offensive Operations In Northeast Nigeria- An Analysis""",Agence France Presse;Agence France Presse;Agence France Presse;All Africa;All Africa;Nigeria Watch;Crisis Watch;Agence France Presse;Agence France Presse;Africa Research Bulletin;Agence France Presse;GICS Conflict Studies,2018-05-01;2018-05-01;2018-05-01;2018-05-02;2018-05-02;2018-05-01;2018-05-31;2018-05-02;2018-05-02;2018-06-14;2018-06-17;2018-08-04,"Dozens killed in NE Nigeria suicide blasts;More than 60 killed in northeast Nigeria suicide blasts: residents;More than 60 killed in NE Nigeria suicide blasts;Death Toll Rises in Adamawa Mosque Explosion;How 2 Male Suicide Bombers Killed Many in Mubi Mosque Attacks - Police  
CR  Daily Trust;[highlight color=11]Boko[/highlight] [highlight color=11]Haram[/highlight] Suicide Bombers, Adamawa;May 2018 Nigeria;86 killed in NE Nigeria suicide blasts: gravediggers;86 killed in NE Nigeria suicide blasts: gravediggers;Africa Research Bulletin: Volume 55 Number 5, May 1st–31th 2018;Suicide blasts in NE Nigeria kill at least 31;Strategic Thinking Behind Ongoing Insurgent Offensive Operations In Northeast Nigeria- An Analysis","Adamawa state police spokesman Othman Abubakar; residents; gravediggers; Imam Garki, head of operations for Adamawa and Taraba states at the National Emergency Management Agency (NEMA); Crisis Watch; Africa research Bulletin",1,Mubi town,"at a mosque and a market in in Mubi, Adamawa state",Adamawa state,Mubi North lga,10.26761,13.26436,POINT (13.26436 10.26761),144387,Nigeria,NGA,475,Africa,1,1,2018-05-01 00:00:00.000,2018-05-01 00:00:00.000,0,0,42,0,42,86,30,,
256463,NIG-2018-3-2332-40,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,3,"""All Africa,2018-05-05,Again, Suicide Bombers Attack Borno State, 7 Killed"";""Agence France Presse,2018-05-04,Four killed in multiple suicide blasts in NE Nigeria"";""The Guardian,2018-05-04, Four killed in multiple suicide blasts in Maiduguri""",All Africa;Agence France Presse;The Guardian,2018-05-05;2018-05-04;2018-05-04,"Again, Suicide Bombers Attack Borno State, 7 Killed;Four killed in multiple suicide blasts in NE Nigeria; Four killed in multiple suicide blasts in Maiduguri","the spokesman of Borno Police Command, Edet Okon;  Bello Danbatta, chief security officer at the Borno State Emergency Management Agency",3,Konduga lga,"in Mainari Shua/Mainari Shuwa village in Konduga LGA, some 15 kilometres (nearly 10 miles) north of the Borno state capital Maiduguri",Borno state,Konduga lga,11.58605,13.00278,POINT (13.00278 11.58605),146547,Nigeria,NGA,475,Africa,1,2,2018-05-03 00:00:00.000,2018-05-04 00:00:00.000,0,0,4,0,4,4,4,,
256648,NIG-2018-3-2332-41,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,2,"""Agence France Presse,2018-05-17,At least four killed in NE Nigeria suicide bombing"";""All Africa,2018-05-18,Bandits Kill 10 in Birnin Gwari""",Agence France Presse;All Africa,2018-05-17;2018-05-18,At least four killed in NE Nigeria suicide bombing;Bandits Kill 10 in Birnin Gwari,militia and refugee camp officials; NEMA,1,Dikwa town,"Dikwa town, Borno state",Borno state,Dikwa lga,12.03609,13.91815,POINT (13.91815 12.03609),147268,Nigeria,NGA,475,Africa,1,1,2018-05-17 00:00:00.000,2018-05-17 00:00:00.000,0,0,4,0,4,4,4,,
256698,NIG-2018-3-2332-42,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,3,"""Crisis Watch,2018-05-31,May 2018 Nigeria"";""Agence France Presse,2018-05-28,Suicide blasts kill at least three in NE Nigeria"";""BBC Monitoring Africa,2018-05-28,Suicide bomb kills some four civilians in northeastern Nigeria""",Crisis Watch;Agence France Presse;BBC Monitoring Africa,2018-05-31;2018-05-28;2018-05-28,May 2018 Nigeria;Suicide blasts kill at least three in NE Nigeria;Suicide bomb kills some four civilians in northeastern Nigeria,"Bello Danbatta, chief security officer of the Borno State Emergency Management Agency (SEMA);   Ibrahim Liman, of the civilian militia force ; Crisis Watch",2,Konduga town,"Mashamari area of Konduga/ near Konduga, Borno State",Borno state,Konduga lga,11.65583,13.42133,POINT (13.42133 11.65583),146547,Nigeria,NGA,475,Africa,1,1,2018-05-27 00:00:00.000,2018-05-27 00:00:00.000,0,0,2,0,2,4,2,,
256699,NIG-2018-3-2332-43,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,3,"""BBC Monitoring Africa,2018-05-29,Suspected Boko Haram kill herder in northeast Nigeria"";""Crisis Watch,2018-05-31,May 2018 Nigeria"";""Nigeria Watch,2018-05-28,[highlight color=11]Boko[/highlight] [highlight color=11]Haram[/highlight] Attack, Borno""",BBC Monitoring Africa;Crisis Watch;Nigeria Watch,2018-05-29;2018-05-31;2018-05-28,"Suspected Boko Haram kill herder in northeast Nigeria;May 2018 Nigeria;[highlight color=11]Boko[/highlight] [highlight color=11]Haram[/highlight] Attack, Borno",BBC Monitoring Africa source; Commissioner of police (CP) Damian Chukwu; Crisis Watch; Nigeria Watch,2,Pumpum village,"Pumbum bush (near) in Askira/Uba Local Government Area, southern Borno.",Borno state,Askira/Uba lga,10.81828,13.20145,POINT (13.20145 10.81828),145107,Nigeria,NGA,475,Africa,1,1,2018-05-28 00:00:00.000,2018-05-28 00:00:00.000,0,0,1,0,1,1,1,,
258444,NIG-2018-3-2332-48,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,7,"""Agence France Presse,2018-06-17,Suicide blasts in NE Nigeria kill at least 31: official, local militia"";""Reuters News,2018-06-17,Blasts kill at least 20 in northeast Nigeria: police"";""All Africa,2018-06-18,Nigeria - Blast Kills Dozens, Boko Haram Militants Blamed  
CR  Deutsche Welle"";""All Africa,2018-06-18,20 Killed in Fresh Borno Suicide Bomb Attack, 48 Injured"";""Crisis Watch,2018-06-30,Nigeria June 2018"";""Agence France Presse,2018-07-06,Buhari says Boko Haram-hit NE Nigeria now 'post-conflict'"";""Africa Research Bulletin,2018-07-12,Africa Research Bulletin Valume 55 Numbder 6 June 1st-30th 2018""",Agence France Presse;Reuters News;All Africa;All Africa;Crisis Watch;Agence France Presse;Africa Research Bulletin,2018-06-17;2018-06-17;2018-06-18;2018-06-18;2018-06-30;2018-07-06;2018-07-12,"Suicide blasts in NE Nigeria kill at least 31: official, local militia;Blasts kill at least 20 in northeast Nigeria: police;Nigeria - Blast Kills Dozens, Boko Haram Militants Blamed  
CR  Deutsche Welle;20 Killed in Fresh Borno Suicide Bomb Attack, 48 Injured;Nigeria June 2018;Buhari says Boko Haram-hit NE Nigeria now 'post-conflict';Africa Research Bulletin Valume 55 Numbder 6 June 1st-30th 2018",a local official and militia leader; police; Crisis Watch; Agence France Presse,1,Damboa town,the town of Damboa in Borno state,Borno state,Damboa lga,11.15604,12.75758,POINT (12.75758 11.15604),145826,Nigeria,NGA,475,Africa,1,1,2018-06-16 00:00:00.000,2018-06-16 00:00:00.000,0,0,43,0,43,43,43,,
258786,NIG-2018-3-2332-56,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,1,"""Nigeria Watch,2018-06-21,[highlight color=12]Boko[/highlight] [highlight color=12]Haram[/highlight] vs Farmers, Borno""",Nigeria Watch,2018-06-21,"[highlight color=12]Boko[/highlight] [highlight color=12]Haram[/highlight] vs Farmers, Borno",Nigeria Watch,3,Mafa lga,"Mafa, Borno",Borno state,Mafa lga,11.925833,13.605556,POINT (13.605556 11.925833),146548,Nigeria,NGA,475,Africa,1,1,2018-06-21 00:00:00.000,2018-06-21 00:00:00.000,0,0,0,0,0,3,0,,
258511,NIG-2018-3-2332-49,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,3,"""Nigeria Watch,2018-06-23,[highlight color=12]Boko[/highlight] [highlight color=12]Haram[/highlight] , Borno"";""All Africa,2018-06-24,Boko Haram Kills 4, Injures 6 in Konduga  
CR  Daily Trust"";""Agence France Presse,2018-06-23,Boko Haram raid kills five in Nigeria: residents""",Nigeria Watch;All Africa;Agence France Presse,2018-06-23;2018-06-24;2018-06-23,"[highlight color=12]Boko[/highlight] [highlight color=12]Haram[/highlight] , Borno;Boko Haram Kills 4, Injures 6 in Konduga  
CR  Daily Trust;Boko Haram raid kills five in Nigeria: residents",residents; a civilian militia leader,1,Tungushe village,"Tungushe village, Konduga local government, Borno state",Borno state,Konduga lga,12.042099,13.068708,POINT (13.068708 12.042099),147267,Nigeria,NGA,475,Africa,1,1,2018-06-23 00:00:00.000,2018-06-23 00:00:00.000,0,0,5,0,5,5,4,,
258610,NIG-2018-3-2332-50,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,1,"""Agence France Presse,2018-07-01,Boko Haram kills four in Nigeria displaced civilians camp""",Agence France Presse,2018-07-01,Boko Haram kills four in Nigeria displaced civilians camp,a military officer ;,1,Banki town,a camp for civilians displaced in the town of Banki near the border with Cameroon,Borno state,Bama lga,11.255863,14.152438,POINT (14.152438 11.255863),145829,Nigeria,NGA,475,Africa,1,1,2018-06-29 00:00:00.000,2018-06-29 00:00:00.000,0,0,4,0,4,4,4,,
260443,NIG-2018-3-2332-62,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,2,"""International Crisis Group,2018-07-31,Nigeria July 2018"";""Nigeria Watch,2018-07-10,IBD014347""",International Crisis Group;Nigeria Watch,2018-07-31;2018-07-10,Nigeria July 2018;IBD014347,Crisis Watch,1,Luru village,"Luru town, Adamawa state",Adamawa state,Girei lga,9.568084,12.304026,POINT (12.304026 9.568084),143665,Nigeria,NGA,475,Africa,1,1,2018-07-10 00:00:00.000,2018-07-10 00:00:00.000,0,0,5,0,5,5,5,,
260427,NIG-2018-3-2332-121,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,3,"""International Crisis Group,2018-07-31,Nigeria July 2018"";""The Nigerian Voice,2018-07-20,News Sports Africa World Opinions Politics Business Diaspora Entertainment LifeStyle Real Estate Classifieds Media Members  TheNigerianVoice Online Radio Center Terrorism | 20 July 2018 09:49 CET  1  Boko Haram Kill 27 Villagers in Gajibo Village of Dikwa"";""Nigeria Watch,2018-07-19,IBD014401""",International Crisis Group;The Nigerian Voice;Nigeria Watch,2018-07-31;2018-07-20;2018-07-19,Nigeria July 2018;News Sports Africa World Opinions Politics Business Diaspora Entertainment LifeStyle Real Estate Classifieds Media Members  TheNigerianVoice Online Radio Center Terrorism | 20 July 2018 09:49 CET  1  Boko Haram Kill 27 Villagers in Gajibo Village of Dikwa;IBD014401,Crisis Watch; senior member of the Nigerian Union Of Road Transport Workers (NURTW),2,Gajibo village,near Gajibo village,Borno state,Dikwa lga,12.1101,13.98946,POINT (13.98946 12.1101),147268,Nigeria,NGA,475,Africa,1,1,2018-07-18 00:00:00.000,2018-07-18 00:00:00.000,0,0,0,0,0,27,0,,
260142,NIG-2018-3-2332-59,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,4,"""All Africa,2018-07-23,8 Worshippers Dead in Konduga Attack"";""Agence France Presse,2018-07-23,Boko Haram suicide attack kills eight at mosque"";""International Crisis Group,2018-07-31,Nigeria July 2018"";""West African Security and Risk Management  Skip to content,2018-08-12,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 28 July 2018""",All Africa;Agence France Presse;International Crisis Group;West African Security and Risk Management  Skip to content,2018-07-23;2018-07-23;2018-07-31;2018-08-12,8 Worshippers Dead in Konduga Attack;Boko Haram suicide attack kills eight at mosque;Nigeria July 2018;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 28 July 2018,a civilian militia member; a local resident; Crisis Watch; Vox Peccavi,1,Konduga town,"the Mainari area of Konduga, in Borno state,",Borno state,Konduga lga,11.65583,13.42133,POINT (13.42133 11.65583),146547,Nigeria,NGA,475,Africa,1,1,2018-07-23 00:00:00.000,2018-07-23 00:00:00.000,0,0,7,0,7,8,7,,
260316,NIG-2018-3-2332-127,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,2,"""Agence France Presse,2018-08-04,Five die as Boko Haram attacks Nigerian village"";""Agence France Presse,2018-08-07,Boko Haram kills seven villagers in NE Nigeria: sources""",Agence France Presse;Agence France Presse,2018-08-04;2018-08-07,Five die as Boko Haram attacks Nigerian village;Boko Haram kills seven villagers in NE Nigeria: sources,militia source,1,Gasarwa village,the village of Gasarwa near the garrison town of Monguno,Borno state,Nganzai lga,12.618096,13.332251,POINT (13.3322515 12.6180969),147987,Nigeria,NGA,475,Africa,1,1,2018-08-03 00:00:00.000,2018-08-03 00:00:00.000,0,0,5,0,5,5,5,,
262015,NIG-2018-3-2332-123,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,3,"""Agence France Presse,2018-08-07,Boko Haram kills seven villagers in NE Nigeria: sources"";""Nigeria Watch,2018-08-06,IBD014592"";""Vox Peccavi,2018-09-18,Battle of the FOBS- Boko Haram ISWAPs 2018 Rainy Season Offensive (1)""",Agence France Presse;Nigeria Watch;Vox Peccavi,2018-08-07;2018-08-06;2018-09-18,Boko Haram kills seven villagers in NE Nigeria: sources;IBD014592;Battle of the FOBS- Boko Haram ISWAPs 2018 Rainy Season Offensive (1),local militia and a resident; Nigeria Watch; Vox Peccavi,2,Maiduguri town,"Munduri, a village 13 kilometres (eight miles) north of Borno state capital Maiduguri

///

Munduri Village, Nganzai LGA, Borno State",Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2018-08-06 00:00:00.000,2018-08-06 00:00:00.000,0,0,7,0,7,7,7,,
262115,NIG-2018-3-2332-69,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,2,"""All Africa,2018-08-13,Suicide Bombers Kill 10 in Madagali

AU 	
Kabiru Anwar"";""Crisis Watch,2018-08-31,Nigeria August 2018""",All Africa;Crisis Watch,2018-08-13;2018-08-31,"Suicide Bombers Kill 10 in Madagali

AU 	
Kabiru Anwar;Nigeria August 2018",Resident; Crisis Watch,1,Madagali town,"Madagali, at the entrance of the town from the direction of Gwoza,  Madagali Local Government Area of Adamawa State",Adamawa state,Madagali lga,10.88942,13.62832,POINT (13.62832 10.88942),145108,Nigeria,NGA,475,Africa,1,1,2018-08-11 00:00:00.000,2018-08-11 00:00:00.000,0,0,10,0,10,10,10,,
262165,NIG-2018-3-2332-70,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,2,"""Agence France Presse,2018-08-18,Boko Haram jihadists kill four farmers in NE Nigeria"";""Vox Peccavi,2018-08-22,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 11 August 2018""",Agence France Presse;Vox Peccavi,2018-08-18;2018-08-22,Boko Haram jihadists kill four farmers in NE Nigeria;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 11 August 2018,militia leader and survivor;,2,Maiduguri town,"near Ali Goshe village, six kilometres (3.7 miles) outside the city of Maiduguri",Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2018-08-17 00:00:00.000,2018-08-17 00:00:00.000,0,0,4,0,4,4,4,,
262199,NIG-2018-3-2332-126,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,5,"""Vox Peccavi,2018-09-01,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 25 August 2018"";""Agence France Presse,2018-08-19,At least six dead in NE Nigeria after Boko Haram attack"";""All Africa,2018-08-22,UN Chief Demands 'Swift Justice' for Perpetrators of Borno Killings
CR 	Leadership"";""Nigeria Watch,2018-08-19,IBD014643"";""Reuters News,2018-08-19,At least 19 killed by Islamists in northeast Nigeria - survivor""",Vox Peccavi;Agence France Presse;All Africa;Nigeria Watch;Reuters News,2018-09-01;2018-08-19;2018-08-22;2018-08-19;2018-08-19,"NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 25 August 2018;At least six dead in NE Nigeria after Boko Haram attack;UN Chief Demands 'Swift Justice' for Perpetrators of Borno Killings
CR 	Leadership;IBD014643;At least 19 killed by Islamists in northeast Nigeria - survivor",witness; aid worker; militia leader; UNSG Antonio Guterres; nigeria Watch;Vox Peccavi,1,Mairari village,"Mailari/Mairari in the Guzamala region of Borno state, 10 km from the garrison town of Monguno",Borno state,Guzamala lga,12.75587,13.4349,POINT (13.4349 12.75587),147987,Nigeria,NGA,475,Africa,1,1,2018-08-19 00:00:00.000,2018-08-19 00:00:00.000,0,0,19,0,19,63,19,,
263043,NIG-2018-3-2332-78.1,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,2,"""The Nation,2018-08-24,28 Boko Haram suspects held in Adamawa"";""Vox Peccavi,2018-09-01,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 25 August 2018""",The Nation;Vox Peccavi,2018-08-24;2018-09-01,28 Boko Haram suspects held in Adamawa;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 25 August 2018,Vox Peccavi;CJTF,3,Madagali lga,"DRIFF Village, MADAGALI LGA, ADAMAWA State",Adamawa state,Madagali lga,10.85219,13.54889,POINT (13.54889 10.85219),145108,Nigeria,NGA,475,Africa,1,1,2018-08-23 00:00:00.000,2018-08-23 00:00:00.000,0,0,4,0,4,4,4,,
265799,NIG-2018-3-2332-81.1,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,3,"""Agence France Presse,2018-09-20,Boko Haram kills nine villagers in NE Nigeria: militia"";""Vox Peccavi,2018-09-28,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 22 September 2018"";""Crisis Watch,2018-09-30,Nigeria  SEPTEMBER 2018""",Agence France Presse;Vox Peccavi;Crisis Watch,2018-09-20;2018-09-28;2018-09-30,Boko Haram kills nine villagers in NE Nigeria: militia;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 22 September 2018;Nigeria  SEPTEMBER 2018,"Ibrahim Liman, from the Civilian Joint Taskforce (CJTF) told AFP; Crisis Watch; Vox PEccavi",1,Amarwa village,"Kalari Abdiye and nearby Amarwa some 20 kilometres (12 miles) from Borno state capital Maiduguri, both villages are in Konduga",Borno state,Konduga lga,11.727024,13.299206,POINT (13.299206 11.727024),146547,Nigeria,NGA,475,Africa,1,1,2018-09-19 00:00:00.000,2018-09-19 00:00:00.000,0,0,5,0,5,4,5,,
277459,NIG-2018-3-2332-81.2,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,3,"""Agence France Presse,2018-09-20,Boko Haram kills nine villagers in NE Nigeria: militia"";""Crisis Watch,2018-09-30,Nigeria  SEPTEMBER 2018"";""Vox Peccavi,2018-09-28,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 22 September 2018""",Agence France Presse;Crisis Watch;Vox Peccavi,2018-09-20;2018-09-30;2018-09-28,Boko Haram kills nine villagers in NE Nigeria: militia;Nigeria  SEPTEMBER 2018;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 22 September 2018,"Ibrahim Liman, from the Civilian Joint Taskforce (CJTF) told AFP; Crisis Watch; Vox PEccavi",1,Kalari Abdu village,"Kalari Abdiye and nearby Amarwa some 20 kilometres (12 miles) from Borno state capital Maiduguri, both villages are in Konduga",Borno state,Konduga lga,11.735421,13.283718,POINT (13.283718 11.735421),146547,Nigeria,NGA,475,Africa,1,1,2018-09-19 00:00:00.000,2018-09-19 00:00:00.000,0,0,4,0,4,5,4,,
269489,NIG-2018-3-2332-96,2018,True,Clear,3,1051,1850,JAS - Civilians,1051,2332,JAS - Civilians,1051,1051,JAS,9999,1,Civilians,2,"""Daily Trust,2018-10-21,Boko Haram kills 38 in Borno"";""Vox Peccavi,2018-10-27,NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 20 October 2018""",Daily Trust;Vox Peccavi,2018-10-21;2018-10-27,Boko Haram kills 38 in Borno;NORTHERN NIGERIA INTERNAL SECURITY SITREP- Week Ending 20 October 2018,Vox Peccavi,1,Maiduguri town,"an area called Caterpillar near Ajilari cross, Airport Area in Maiduguri",Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2018-10-20 00:00:00.000,2018-10-20 00:00:00.000,0,0,2,0,2,2,2,,
